division_number,date_reported,date_occurred,area,area_name,reporting_district,part,crime_code,crime_description,modus_operandi,victim_age,victim_sex,victim_descent,premise_code,premise_description,weapon_code,weapon_description,status,status_description,crime_code_1,crime_code_2,crime_code_3,crime_code_4,location,cross_street,latitude,longitude,case_number
230916946,01-12-2023,23-11-2023 21:00,9,Van Nuys,941,2,860,BATTERY WITH SEXUAL CONTACT,0522 0510 0913,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,15200    MARTHA                       ST,,34.1731,-118.464,1039
231917386,04-12-2023,04-12-2023 03:14,19,Mission,1964,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 0430 0371 1402 0906,34,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,998,,,NORDHOFF,VAN NUYS,34.2354,-118.4502,1040
231016728,03-12-2023,03-12-2023 15:50,10,West Valley,1067,2,664,"BUNCO, PETTY THEFT",1822 0800 0701,33,F,B,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,664,,,,17600    VENTURA                      BL,,34.166,-118.5095,1041
231518374,01-12-2023,29-11-2023 15:00,15,N Hollywood,1583,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,43,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,12000    GUERIN                       ST,,34.1458,-118.3924,1042
232018655,01-12-2023,01-12-2023 11:30,20,Olympic,2062,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 2021 0913 0421 1817,65,M,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,ST ANDREWS                   PL,PICO                         BL,34.0472,-118.3116,1043
231718678,04-12-2023,15-11-2023 15:00,17,Devonshire,1737,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11100    BALBOA                       BL,,34.2721,-118.5022,1044
231820218,02-12-2023,02-12-2023 19:25,18,Southeast,1821,1,210,ROBBERY,0344 1822 0342 1309 0334,0,X,X,203,OTHER BUSINESS,113,SIMULATED GUN,IC,Invest Cont,210,,,,600 W  CENTURY                      BL,,33.9455,-118.2848,1045
230320645,02-12-2023,02-12-2023 07:00,3,Southwest,334,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420,,,,4300 W  ADAMS                        BL,,34.0326,-118.3332,1046
230125541,04-12-2023,03-12-2023 05:00,1,Central,111,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 N  HILL                         PL,,34.062,-118.2425,1047
230320665,02-12-2023,01-12-2023 20:30,3,Southwest,332,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3400    HILLCREST                    DR,,34.0256,-118.3429,1048
231001082,01-12-2023,23-11-2023 00:01,10,West Valley,1033,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0302 2000 1419 0334 1259,34,F,H,501,SINGLE FAMILY DWELLING,102,HAND GUN,IC,Invest Cont,230,998,,,6400    GEYSER                       AV,,34.1875,-118.5422,1049
230221998,03-12-2023,02-12-2023 16:00,2,Rampart,233,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,100 N  BENTON                       WY,,34.0699,-118.2777,1050
230516500,02-12-2023,01-12-2023 19:30,5,Harbor,565,1,330,BURGLARY FROM VEHICLE,1300 0344,0,,,101,STREET,,,IC,Invest Cont,330,,,,700 W  10TH                         ST,,33.7352,-118.2924,1051
231518504,04-12-2023,03-12-2023 20:30,15,N Hollywood,1548,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5200    RIVERTON                     AV,,34.1649,-118.3654,1052
231718665,02-12-2023,31-05-2023 12:00,17,Devonshire,1712,2,354,THEFT OF IDENTITY,1202 1822,80,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11700    PRESTON TRAILS               AV,,34.2853,-118.5594,1053
232001065,03-12-2023,03-12-2023 19:00,20,Olympic,2033,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0340 0344 0416 0913 1020 1218 1402 2004 2060,38,M,O,158,TRANSIENT ENCAMPMENT,304,CLUB/BAT,IC,Invest Cont,230,998,,,7TH                          ST,OXFORD,34.0597,-118.3078,1054
231016691,02-12-2023,01-12-2023 19:00,10,West Valley,1067,1,310,BURGLARY,0344 1609 1822 1202 0352 0321,87,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,17500    MAGNOLIA                     BL,,34.1654,-118.5142,1055
232117235,02-12-2023,02-12-2023 19:00,21,Topanga,2156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,42,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6400    CANOGA                       AV,,34.1865,-118.5975,1056
231016769,03-12-2023,03-12-2023 15:00,10,West Valley,1045,2,354,THEFT OF IDENTITY,1822 0930,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,18000    MARTHA                       ST,,34.1731,-118.5239,1057
230917033,03-12-2023,02-12-2023 22:00,9,Van Nuys,923,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,53,F,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,14800    VANOWEN                      ST,,34.1939,-118.4556,1058
230516437,02-12-2023,26-11-2023 02:20,5,Harbor,514,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1202 0344,61,M,H,108,PARKING LOT,,,IC,Invest Cont,440,,,,1300 W  PACIFIC COAST                HY,,33.7904,-118.2799,1059
231421058,01-12-2023,01-12-2023 01:35,14,Pacific,1496,2,623,BATTERY POLICE (SIMPLE),1212 0416,31,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,623,,,,6100 W  CENTURY                      BL,,33.9456,-118.3911,1060
230125307,01-12-2023,07-09-2023 19:45,1,Central,164,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,37,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,100 W  7TH                          ST,,34.0446,-118.2507,1061
232018618,01-12-2023,30-11-2023 23:59,20,Olympic,2044,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0603 0913 0319 0421 0416 0432,55,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,900 S  KINGSLEY                     DR,,34.0559,-118.3031,1062
230916999,02-12-2023,01-12-2023 22:10,9,Van Nuys,946,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5700    MAMMOTH                      AV,,34.1739,-118.4323,1063
232117267,03-12-2023,03-12-2023 18:00,21,Topanga,2157,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 0400 0913,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,236,,,,21000    KITTRIDGE                    ST,,34.1911,-118.5906,1064
231224261,04-12-2023,30-11-2023 22:00,12,77th Street,1215,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,0,,,101,STREET,,,IC,Invest Cont,331,,,,54TH,NORMANDIE,33.9932,-118.3002,1065
230516505,04-12-2023,01-12-2023 22:30,5,Harbor,563,1,520,VEHICLE - ATTEMPT STOLEN,1300 0329,0,,,101,STREET,,,IC,Invest Cont,520,,,,LELAND,11TH,33.7344,-118.3012,1066
231917384,04-12-2023,03-12-2023 23:35,19,Mission,1918,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 0913 1813 0421 0451,49,M,H,507,CONDOMINIUM/TOWNHOUSE,511,VERBAL THREAT,AO,Adult Other,930,,,,13400    WHITE PALMS                  LN,,34.3047,-118.4268,1067
231321396,01-12-2023,01-12-2023 00:23,13,Newton,1342,2,901,VIOLATION OF RESTRAINING ORDER,913,27,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,300 E  36TH                         ST,,34.0156,-118.2704,1068
232018699,02-12-2023,01-06-2023 12:00,20,Olympic,2042,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0527 1822 1262,47,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,810,,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132,1069
230414933,02-12-2023,02-12-2023 21:50,4,Hollenbeck,466,1,310,BURGLARY,0344 1606 1402,63,M,H,101,STREET,,,IC,Invest Cont,310,998,,,2800 E  1ST                          ST,,34.0436,-118.2051,1070
230401663,02-12-2023,02-12-2023 22:00,4,Hollenbeck,442,1,210,ROBBERY,0334 0344 2004 1402,53,F,O,210,RESTAURANT/FAST FOOD,207,OTHER KNIFE,IC,Invest Cont,210,998,,,1800    MARENGO                      ST,,34.0586,-118.2119,1071
230415039,04-12-2023,30-11-2023 19:30,4,Hollenbeck,464,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,300 N  SAINT LOUIS                  ST,,34.0467,-118.2126,1072
231016779,01-12-2023,10-10-2023 12:00,10,West Valley,1088,1,330,BURGLARY FROM VEHICLE,0344 1822 9999,0,,,118,CONSTRUCTION SITE,,,IC,Invest Cont,330,,,,ADLON                        ST,HAYVENHURST                  AV,34.1468,-118.4972,1073
231321481,02-12-2023,28-11-2023 15:00,13,Newton,1377,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,67,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,5300    ALBA                         ST,,33.9946,-118.2398,1074
232117172,01-12-2023,01-12-2023 09:35,21,Topanga,2189,2,850,INDECENT EXPOSURE,529,34,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,850,,,,20800    VENTURA                      BL,,34.1665,-118.5859,1075
231718669,03-12-2023,30-06-2023 18:59,17,Devonshire,1788,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,8900    BALBOA                       BL,,34.2322,-118.5113,1076
230817620,02-12-2023,02-12-2023 11:50,8,West LA,842,1,330,BURGLARY FROM VEHICLE,0344 0346,23,M,C,710,OTHER PREMISE,,,IC,Invest Cont,330,,,,1400 S  BARRINGTON                   AV,,34.0461,-118.4581,1077
231614625,02-12-2023,02-12-2023 10:08,16,Foothill,1602,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038 0913,19,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,902,,,,12100    VAN NUYS                     BL,,34.2816,-118.4073,1078
231001085,01-12-2023,01-12-2023 17:00,10,West Valley,1091,1,310,BURGLARY,0344 1822 1402,64,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,19600    WELLS                        DR,,34.164,-118.5607,1079
230125317,01-12-2023,01-12-2023 13:30,1,Central,119,2,888,TRESPASSING,910,0,X,X,900,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375,1080
231614603,02-12-2023,30-11-2023 22:30,16,Foothill,1642,1,330,BURGLARY FROM VEHICLE,0344 1307 1302,35,F,H,101,STREET,,,IC,Invest Cont,330,,,,PIERCE                       ST,KEWEN                        AV,34.2594,-118.4241,1081
230125486,03-12-2023,16-11-2023 10:50,1,Central,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,713,CONVENTION CENTER,,,IC,Invest Cont,341,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692,1082
230414923,01-12-2023,01-12-2023 11:00,4,Hollenbeck,438,1,310,BURGLARY,0321 0344,55,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    CHESTER                      ST,,34.0786,-118.1703,1083
231917357,03-12-2023,02-12-2023 21:30,19,Mission,1924,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12400    SAN FERNANDO                 RD,,34.2957,-118.4548,1084
230125447,02-12-2023,02-12-2023 02:30,1,Central,154,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,35,M,H,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,IC,Invest Cont,440,,,,100 E  6TH                          ST,,34.046,-118.2493,1085
231614607,02-12-2023,01-12-2023 21:00,16,Foothill,1669,1,310,BURGLARY,1607 0344,57,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,9600    CREEMORE                     PL,,34.241,-118.2722,1086
230917031,03-12-2023,05-10-2023 16:05,9,Van Nuys,966,2,354,THEFT OF IDENTITY,0930 0929,47,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5300    ALLOTT                       AV,,34.1666,-118.4282,1087
230717914,03-12-2023,02-12-2023 19:42,7,Wilshire,729,1,310,BURGLARY,0342 1822 0344 0352 0216 0378,72,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 S  LUCERNE                      BL,,34.0711,-118.3248,1088
230817557,01-12-2023,01-12-2023 10:40,8,West LA,831,1,310,BURGLARY,0344 1300 1309,0,X,X,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,12600    MONTANA                      AV,,34.0463,-118.4786,1089
230916984,02-12-2023,07-10-2023 20:30,9,Van Nuys,985,1,330,BURGLARY FROM VEHICLE,0344 1822,31,M,W,101,STREET,,,IC,Invest Cont,330,,,,13900    VENTURA                      BL,,34.1499,-118.4426,1090
231820322,04-12-2023,03-12-2023 02:00,18,Southeast,1864,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0446 0432,0,,,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,800 E  120TH                        ST,,33.9237,-118.2605,1091
231614671,04-12-2023,01-12-2023 19:30,16,Foothill,1612,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 2000,38,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,13000    WEIDNER                      ST,,34.2777,-118.4163,1092
230320674,02-12-2023,02-12-2023 09:50,3,Southwest,328,1,210,ROBBERY,1822 0342 0216 0104 0325 0378 0945 0443 2024,22,X,X,403,DRUG STORE,304,CLUB/BAT,IC,Invest Cont,210,,,,3300 S  FIGUEROA                     ST,,34.0268,-118.2808,1093
231917318,01-12-2023,01-12-2023 16:50,19,Mission,1913,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1309 0421 0369,52,M,H,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,,14800    RYAN                         ST,,34.3102,-118.455,1094
231321443,01-12-2023,01-12-2023 15:23,13,Newton,1317,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,M,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,1300    NEWTON                       ST,,34.028,-118.2473,1095
230916941,01-12-2023,30-11-2023 18:45,9,Van Nuys,985,1,310,BURGLARY,0344 1609 0321 0358 1414 1420,24,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4500    STANSBURY                    AV,,34.153,-118.4411,1096
232018686,03-12-2023,03-12-2023 15:10,20,Olympic,2069,1,350,"THEFT, PERSON",1822 0344 1202 0448 0929 0930 1402,72,M,H,602,BANK,,,IC,Invest Cont,350,998,,,1200 S  VERMONT                      AV,,34.0491,-118.2916,1097
231016676,01-12-2023,01-12-2023 12:00,10,West Valley,1018,1,220,ATTEMPTED ROBBERY,1822 0216 0202,43,F,O,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,15800    STRATHERN                    ST,,34.2157,-118.4771,1098
230401661,03-12-2023,03-12-2023 00:51,4,Hollenbeck,421,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 1257,3,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,237,,,,2100    MOZART                       ST,,34.0695,-118.2168,1099
231224142,02-12-2023,01-12-2023 16:00,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 W  84TH                         ST,,33.9632,-118.2739,1100
230817571,01-12-2023,01-12-2023 22:00,8,West LA,889,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0400,52,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2000 S  SHERBOURNE                   DR,,34.0414,-118.3825,1101
230601154,01-12-2023,01-12-2023 15:30,6,Hollywood,676,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0325 0334 1822 1402 1407 0430 1100,32,M,H,402,MARKET,102,HAND GUN,IC,Invest Cont,230,998,,,700    VINE                         ST,,34.0835,-118.3266,1102
231321486,02-12-2023,02-12-2023 11:01,13,Newton,1331,2,354,THEFT OF IDENTITY,0929 1822 0100 0922,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2600 S  GRAND                        AV,,34.0265,-118.2723,1103
231518476,04-12-2023,02-12-2023 18:00,15,N Hollywood,1515,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344,65,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,11700    VANOWEN                      ST,,34.1939,-118.3878,1104
231718632,01-12-2023,24-11-2023 20:34,17,Devonshire,1729,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,11100    BALBOA                       BL,,34.2757,-118.5144,1105
231224108,01-12-2023,14-10-2023 02:00,12,77th Street,1208,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 W  49TH                         ST,,33.9987,-118.2861,1106
231820268,03-12-2023,03-12-2023 02:30,18,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1309 0416 1310 0562 0602 0913,44,F,H,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,,100 W  CENTURY                      BL,,33.9456,-118.2739,1107
231518451,02-12-2023,02-12-2023 16:19,15,N Hollywood,1547,2,624,BATTERY - SIMPLE ASSAULT,444,60,F,H,726,POLICE FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11600    BURBANK                      BL,,34.1722,-118.3848,1108
230221961,02-12-2023,15-11-2023 13:32,2,Rampart,205,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0104 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,600 N  DILLON                       ST,,34.0786,-118.2788,1109
231321402,01-12-2023,30-11-2023 18:30,13,Newton,1317,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,16TH                         ST,MCGARRY                      ST,34.0232,-118.2409,1110
231614637,03-12-2023,01-12-2023 18:00,16,Foothill,1667,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,54,F,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,9900    SUNLAND                      BL,,34.2498,-118.3469,1111
231224165,02-12-2023,02-12-2023 10:30,12,77th Street,1245,1,210,ROBBERY,0344 0337 0445 0446,49,M,H,101,STREET,305,FIXED OBJECT,IC,Invest Cont,210,,,,NORMANDIE                    ST,FLORENCE                     AV,33.9746,-118.3003,1112
230618525,02-12-2023,02-12-2023 01:30,6,Hollywood,646,1,310,BURGLARY,2004 1606 0344 2034,27,F,W,507,CONDOMINIUM/TOWNHOUSE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1300    SEWARD                       ST,,34.0987,-118.3337,1113
231224107,01-12-2023,01-12-2023 12:08,12,77th Street,1239,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,5800 S  VERMONT                      AV,,33.9856,-118.2915,1114
231321393,01-12-2023,30-11-2023 21:00,13,Newton,1333,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0913 2004,38,M,H,101,STREET,308,STICK,IC,Invest Cont,230,,,,28TH,SAN PEDRO,34.0196,-118.2624,1115
230221892,01-12-2023,01-12-2023 13:15,2,Rampart,231,2,624,BATTERY - SIMPLE ASSAULT,1824 1815 0448 0419 0416 0446 0913 1251 1259 2024,16,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100 N  OCCIDENTAL                   BL,,34.0721,-118.2818,1116
231917413,04-12-2023,03-12-2023 05:00,19,Mission,1912,1,110,CRIMINAL HOMICIDE,430,68,F,W,501,SINGLE FAMILY DWELLING,106,UNKNOWN FIREARM,IC,Invest Cont,110,,,,13700    GLENOAKS                     BL,,34.3172,-118.4755,1117
230415019,04-12-2023,02-10-2023 08:00,4,Hollenbeck,407,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,,,108,PARKING LOT,,,IC,Invest Cont,740,,,,4200    MONTEREY                     RD,,34.0881,-118.1877,1118
230916988,02-12-2023,28-11-2023 05:47,9,Van Nuys,935,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822,30,M,F,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,14300    SYLVAN                       ST,,34.1847,-118.4443,1119
231614584,01-12-2023,30-11-2023 16:30,16,Foothill,1681,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,108,PARKING LOT,,,IC,Invest Cont,341,,,,8400    ARLETA                       AV,,34.2217,-118.4053,1120
231518418,02-12-2023,30-11-2023 02:05,15,N Hollywood,1557,2,354,THEFT OF IDENTITY,928,32,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10800    HORTENSE                     ST,,34.1548,-118.3662,1121
232117271,03-12-2023,03-12-2023 17:15,21,Topanga,2143,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344,39,F,A,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,6400    FALLBROOK                    AV,,34.1883,-118.6274,1122
231820224,02-12-2023,02-12-2023 16:20,18,Southeast,1829,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1822 0342 0325 0104,30,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,9800 S  ALAMEDA                      ST,,33.9478,-118.2289,1123
231820265,02-12-2023,01-12-2023 22:45,18,Southeast,1831,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1822 0329,27,F,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,HOOVER                       ST,W  ATHENS                       BL,33.9221,-118.287,1124
231718643,01-12-2023,29-11-2023 19:00,17,Devonshire,1759,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,37,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,15800    SEPTO                        ST,,34.251,-118.4762,1125
230618530,02-12-2023,02-12-2023 13:50,6,Hollywood,645,2,625,OTHER ASSAULT,0913 0400 0416,18,M,H,727,SHOPPING MALL (COMMON AREA),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,6800    HOLLYWOOD                    BL,,34.1016,-118.3387,1126
230817627,02-12-2023,01-12-2023 13:28,8,West LA,825,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,38,M,W,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,12200    SAN VICENTE                  BL,,34.0495,-118.4872,1127
230320658,01-12-2023,27-11-2023 01:00,3,Southwest,362,1,310,BURGLARY,1822 1601 0329 0344 1202 0314,79,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,4600 W  MARTIN LUTHER KING JR        BL,,34.0195,-118.3489,1128
232117269,03-12-2023,03-12-2023 17:15,21,Topanga,2157,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,86,F,H,301,GAS STATION,,,IC,Invest Cont,440,,,,DE SOTO,VANOWEN,34.1938,-118.5884,1129
231917382,04-12-2023,03-12-2023 23:00,19,Mission,1981,1,648,ARSON,1822,66,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,648,,,,8400    LANGDON                      AV,,34.2231,-118.4699,1130
230717965,04-12-2023,10-11-2023 11:55,7,Wilshire,765,2,354,THEFT OF IDENTITY,922,0,,,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5000 W  PICO                         BL,,34.0478,-118.3459,1131
231421185,01-12-2023,25-11-2023 11:58,14,Pacific,1469,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,34,F,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,5700 W  CENTINELA                    AV,,33.9764,-118.381,1132
231116458,04-12-2023,01-12-2023 17:00,11,Northeast,1141,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 0411 0334 0913 0603,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,1700 N  EDGEMONT                     ST,,34.1018,-118.2961,1133
